name,polyline,osm_source
Tengah Garden Avenue,y`gGascxRMNaShQj@i@fOqNcb@t`@zCuCr@o@~A_BRLmAbAoAbAeEhEMPiKfo@P[dCmHjByF?{@?kSb@W@zSIfAiBfGmClHQXtXi~@bDeCmCpCkAd@RSpXkWNKcj@fk@n@gBN_@Ve@D\Wp@c@hBpAwELMhL_LF^QPePfR`QeSjWkWLLaQbP,highway_name
Tengah Park Avenue,ieiGgddxRb@g@rAaB|BsC`@e@NWFWDORGVNARIJSFMFSP]b@gB|BaBvBg@n@QRe@p@cBtBgArAa@n@e@`A_@jAYzAKbBS?NgBV_Bd@eAXy@R]`@k@|@iA~AsBf@w@sIv^FvM?~GWElUecAVe@fByBV[LQLJMNSRqB|BsVrl@?QT@QzM,highway_name
Tengah Road,apiGgndxRHOzAeDfDiGwCpGhC}GbBgENWHFOV{AfE{F~LIN,highway_name
Tengah Way,gmkGemcxRn@D|E`GPTrFnGvJpL~T|WlC~CdBvAh@NbGxCzGjBb@LfEzApDxBTPdDbC`CtA|K`Jl@f@KTm@g@iLyIyByAgDcCUOoD}ByDqAa@K}GuByF{BqaAwgAZTb@d@l@n@bAbA{EeKHJN^I~@A^Jf@KFQSMSIQIKGEIAKAG@WBjdAbjA{BoBoCaD_U{WyJoLsFoGSUjzAdnA\ATBrCpBlD|D,highway_name
Tengah Link,otgGm~cxRMpB?`@DPDLWGCS?]LeBFm@@SMfF\eGC\AREq@,highway_name
Tengah Drive,ocjGww_xRxM{BnDkAnCsBzCwCxAgCz@mBRyBMyP?c@GcIMi^xYsx@aDfDwDbE_ChCkKdT@iA?g@Dq@LaA\yAx@wAb@k@fBmB^D}A`B}@|@i@tAg@dBQ~A?ZrGsOPS}G|f@@\@x@Vt\FbIA`@JxPWxB_AxByAhC_DpCyCpBuDpAsMdCbk@}~BIJjN_QZ]LMXVMLCByYhd@fHsQ_IdRV@pH{Sd@g@fAoAvFmGcTfs@IaPVAFvM,highway_name
North Woodlands Drive,}cxGu{mxRp@`@j@ZP@V@TIrGlLILCJALKv@Mf@Kp@O|@Mz@EZ}Jc[?`@HRFJDB,highway_name
Christian Cemetery Path 5,kyjGgg|wR}BpH,highway_name
Kew Drive Playground,m|`GkanyROu@uAnAr@MFJHEH@,name_pattern
Kaki Bukit Avenue 5,gidGqpfyRwDuIq@}As@yAYi@Wc@U]W_@SWSSYYc@[]YKI\s@AFAF?F?F?F@F@F@F@FBFADGAG?G?G?E?C?G@E@Hk@,highway_name
ST Engineering Digital Hub (Front Entrance),ymnGyqyxRIBQB,highway_name
Holland Green Playground,mbbGm`mxRi@YZe@c@UFKJE@Ck@ORdCDNBHFJHM,name_pattern
BARTLEY ROAD EAST,ideGu{byRLEPBDH@T,highway_name
Kranji Way Dormitory,yzwGarexRDILQfBmE,name_pattern
Kranji Green,gxwG}mhxR|CQ^CTxDpCO]yFgCP[a@CGBKHGF?TVJFJBL?LCHEFGDK@K?MEMkAyAGGKCI?M@KBIFEFCHAJ?JDJRX@DCFC@E@EACGOuCqCPRfDxBMDFJLiCN,name_pattern
Mount Vernon Lane,kpdGyo_yR{Ap@y@VhCyB,highway_name
530371,oiiGi~ayR?AGI,highway_name
Woodlands Avenue 8 Substation 230kV,sqzGkqpxRdBo@XG{A{D{Bx@,name_pattern
Lost Ark,aqzF}`pxREBGBG@C?UBEHAL,highway_name
Eunos Crescent Hawker Centre,o{`GcvdyRIqAj@CHnA,name_pattern
Eunos Crescent Market,y{`G}xdyRj@CGcAi@B,name_pattern
Jervios Road,uo{F}muxRGL,highway_name
Lentor Gardens,kxlGabwxRi@Pe@L[HULOLMLKLSXc@r@wAzBuAvBg@f@STWRIAGGCG@GLQHEJ?H?LG^a@fAaBHK\k@|@yA`@s@TYJQJMRMRMVIf@Qb@Mn@UNEFNOF,highway_name
Lentor Hills Road,k}lGm_wxRKMOQ}@kAc@e@a@Y_@USKWK]KwCs@_@Me@Sc@UuByASMc@w@RPFDPNNRhAt@p@`@p@\r@TrCp@ZH~@`@l@`@VTLLVZn@|@LNLLyT{LGECEECCC,highway_name
King George’s Heights,ck~Fka|xRfCzBL?j@s@y@{@`B_BOk@q@r@w@q@,name_pattern
Bgain 681 Old Street Coffee House,idkG{fayRFK`@VGH,name_pattern
Hougang Rivercourt,ahiG{{byRR@@l@DHNAH?H?b@?t@Ad@ADE?MAyA,highway_name
377A Drop-off Point,ufiGczbyR@CBAB?D?@@@B,highway_name
Link Convention to T18A,ya_Gg_lxRCACARq@n@aAB@m@dA,name_pattern
Link MSCP to T19,kb_GaukxR?YFWAA@C@AN}@@@@@Oz@@@ABA@ET?ZAA,name_pattern
Link T18A to T18B,}b_Gw|kxREAIEDMHFB@,name_pattern
Punggol Heritage Trail,ylrGgveyRaYsAve@lEKBMAc@QIGg@]]UsAY_BGqf@wBgAGkHi@OA,highway_name
Sentosa cove private area,cnsFgvyxR?H@HMQVCP@B?k@TAIIG]HC@C?C?,highway_name
Link MRT to T12,sa_GwdlxRAB?BAHFEFC@A@AHIBIFMBKH?AC?AG?BKC@GDKHILENA@,name_pattern
KMEDP Green Roof,qs{Fko_yRSUc@c@WO]Q]MUES@K@QFMJKNER?RDLHTL\PTZ`@^ZZTr@Zj@PXFP@JAHEHGDK@ICQIe@IYQc@QW,name_pattern
ABC Waters Plaza,u_eGqxaxRPq@MIBGb@TFBADKj@O@K?C?BI,highway_name
Wave Plaza,}odGydbxR?C@CbASF@JBFLL\?JGA,highway_name
Allotment Gardens,atcG_jbxRAL@TJ^t@UK]VKH@JU`A?BkA{@KALMAIHy@KY|@JZ,name_pattern
Central Plaza,kq~Fy`lxRTQPc@GKs@f@,name_pattern
Kheam Hock Nature Way,isaGqjtxRaI{@BKzCRdDb@,name_pattern
Bayfront Event Plaza,kiyFis{xR`CgEJFrFzCaCjE,highway_name
Lentor Central,mkmGuhwxR]AK@IFORkCjDgAdBINU\GNMVO`@IVFXAJENIFSGEMXiADKJWJWPY^k@x@uApCsDJOBIASAK_CwBINgHvKZNf@RdAd@KTmB{@[Q,highway_name
Fourth Avenue Residences,q}bGwsoxRd@oBHB^uAu@S^{ALG\HrAVxFvA,name_pattern
Cashew Road Interim Park,}~jGkdjxR[WY[MU_@Vx@pA,name_pattern
Mandai Bus Depot,q~sGqkpxReEzF`@|@ZZrA|@HFfAd@x@RbEyFyE}BxAlA,highway_name
COMO Adventure Grove,is_GmirxR@UCQEIAM@GFMTKL?J@NOFAF?@@?DAFEHEBQBIFCFANGRELIH,name_pattern
Rabler's Ridge Trail,sh_GctrxR?I?I?C@?@A@@@@B?,highway_name
Rambler's Ridge Trail,gh_GytrxR@?@C@AD?BA@AB??A@AHODOBEHCDC\_@NMTY,highway_name
Sungei Simpang Kanan Park Connector,msxGqkvxR\ZRT^Xf@PXJbHrAH@FBTJTJj@Jt@Fj@DTDp@Nb@N^PZTVPb@Zn@d@^Z`@\^XZZNPR\JT\fA^lAR~@\rBqUaTHFLFHFR[,highway_name
ITE College Central running track,mflGmr{xR`@Tv@LjADp@Cd@K^e@?{@]QcAEaAE{@Ca@@Y@QPC`@?VDN,name_pattern
Proposed 1200mm diameter potable water pipeline along Holland Road and Ulu Pandan Road from Rail corridor to Clementi Road,qp`Gg}jxR@_A?OGQUg@o@k@UWe@XPb@ZpAZt@BJBXDRFJFFFBH@FAJW,name_pattern
service road,__hGgmqyR@D?B?@?@C@C@A?ECAAAC?C@A@A@AB?lfGtq_@AHOVUPUB}@HU?OEuB_A,highway_name
MINDS Lee Kong Chian Gardens School,{|{F{~rxRAVCP`AHDc@OA?GE?,name_pattern
SFA Neo Tiew Lane 2,emtGku`xRBYH@CX,name_pattern
Zhenghua-Senja Square RC,cwmGcgixRRKT^MFWU,name_pattern
"Path between kopitiam (''coffee shops"") and wet market",_alGcejxRfB`A,highway_name
Raffles Square,s_fGmgyxRJu@cBSKp@,name_pattern
Chancery Lane Hood 1,uiaGgswxRQQHQ^?BDBD,name_pattern
Dyson Road 6.6kV,uyaGkdxxRCDKGDG,name_pattern
piccadilly,awrGwa_yRCDIHNQA@,highway_name
Serangoon North View,w|iG_g~xRHTZ|@JXBT@R@P?J,highway_name
Tuas South Avenue 18,oruFcpmwRKFMJGHCF@T@FJ@J?DCBG@W,highway_name
Tuas Terminal Gateway,knvFgmlwR~Bs@cBc@uLjBRUFEjDaCb@Gb@@_ApA]?[Jc@ZUXCJAFIV,highway_name
Tuas F2 Avenue,g_sF_klwR?`@s@A?_@?kA,highway_name
Tuas Port Boulevard,_zsF{glwRV?xEDx@ApAK`AYdEy@l@G`B?L?r@??`@s@AsA?s@DsEv@y@NeBNy@BuE?W?,highway_name
Tuas F2 Drive 2,_zsF}flwR?]V??\,highway_name
Sembcorp Marine Tuas Boulevard Yard,kvsFkclwRX?V?|@?r@C|@GjAK~AWtB]TC~@EdAExR?Z@AvCzK@@wCtEBdF?~@?}JfL_PA,name_pattern
Sungei Tengah Lane,qhpG_vbxRkDZmA`@OHwCvAiAh@QHKDM@ICCGBIHCJ@J@H@,highway_name
Sungei Tengah Close,{ppGwsbxR|BfFb@v@BJMJSFMIGS@UDW,highway_name
Tuas F3 Avenue,,highway_name
Entrance Plaza,yfqGsrnxRGFELDL@DFALN@@RMD?D??AACAECGCEAC?AG?G@E?ECCC,highway_name
Central Line 3,kzwF{_{xRrCoF,highway_name
Bulim Lane 2,avgGas}wROMmKaJ,highway_name
Bulim Lane 1,k_hGkh}wRKKuKkJ,highway_name
Bulim Walk,qngGyy}wRu@JYJWXgCdDyCpDMNaCrCcCvCC@ECAEBE~BuC~BuCLMvCsDfCeDFM^SXIt@K,highway_name
Bulim Square,ebhGmf}wRbA`A~DgEl@j@fHeI{DiDON{EiEeEo@kJlK`Az@FGN?t@p@FAjGzFCb@,name_pattern
Pasir Ris Industrial Drive 3,y`oG_hiyRHK`KgMt\gSb@q@tDmHe\~Uv@i@t@_@~NiFXQb@[bOaW_LlTq@`A,highway_name
Sang Nilai Utama Boulevard,csdGct~xRATANDN@X@rD?v@?r@fDq[AHUXkA|Aa@|@Q\I\I\Cd@@L?~B@P,highway_name
Eco-Link @ Bidadari,k`eGqv~xRxByADM@M^z@KCG@uBrAAD?Hc@i@F@,name_pattern
618 to 619,s`iGuqkyRZ?,highway_name
Royal Green,cbcGqjoxRMF}@nDfEnADMHCnAcEw@q@kAFg@?,name_pattern
Fire Engine Accessway,}yhGkmkyRv@?DCBC@E?E@EEuG,highway_name
Pasir Ris Beach PCN,}hmGoakyR_G_CEHeE{BsAiCiA{@lBcBuBaAuBNg@r@pEx@r@o@,highway_name
Road,m{mGukxwR{C|A]|@C~@]fBMd@o@^o@h@i@Mw@UoAH_C_@,highway_name
Tampines Lane,ypeG{ylyR{A}Ay@oAhDrDN?LIqEwDa@g@WWQEQAKA|G~HAWCGCK,highway_name
The Hill @ One North,wj}FypnxRMYq@?w@Bm@Dg@Do@Jx@vBf@[h@[l@[d@S,name_pattern
Twin Heights,cxaGkmzxR[WGE^g@HDZVQq@DBZV^e@[WEE,name_pattern
Sentul Walk,ctsGspeyRR?`f@fRGCc@QwB_AoB{@WOOIjDh@vBdA}d@kP\@z\hLvGpDOFFa@NFYMyIoCQK_@QbAGTJNFySoHSCuA[m@QhUjHn@Vs[iJUAhALUESClDF~Bh@~Bz@nAj@nGpCuTwHD`@hObFaEoB{@[,highway_name
Belgravia Green,evlGe~|xR|Dv@BGDKBKDK`@m@z@gA?EM?uAOkD_@,name_pattern
Upperhouse at Orchard Boulevard,}i}FefuxRB^c@BPzANALjAfAHHcBEc@GSK}@?En@Cq@u@YBH|@,name_pattern
Hope line,gx{G_fwxRRIX?T?FUAO?OLM?OEIEE,highway_name
Marina South Avenue,mvwFqs|xRBB@FADEFI@E?sF_DUMP[g@L}CiBm@]eIqE_DiBMGaDcBg@G]?WBa@D}@FM@xJhAJH~A~@jGdD~C`B`Bz@jAn@ea@wOLAvAO^C\?ZBVDr@\_G_@f@Ep@G^C\?\BXFhDfBLFlIpEVJhIlEPA,highway_name
Ah Hood Gardens Community Garden,aqbG_fyxRNO?GO?,name_pattern
Hougang Bus Park,c`jG}nbyRKNMLCFBTADs@r@{B`Ci@c@pAfANLRN,highway_name
narrow,soxFctnxRjCq@@??A?A?A?M??AA??A?,highway_name
Hillview Connect,kmiGkrixR@MBOLo@xBaKGZcBhJvAkKDS@KV@AJaClMCLAL,highway_name
walkway by vines,{j|FueixRBb@,highway_name
Autopass Card / CashCard Top-Up Booth,kxdGocrwRMb@QVWTm@V,highway_name
Kandis Link,kn{GkwwxRaBlBCB,highway_name
SMU Concourse,yg|F{gzxRvC~B\X~AuByMbEZa@HK`CwCbBwB\L\h@,highway_name
Seletar West Road 4,cboG_d|xRv@ArD?PC`@SRALFDLCLKDwH?a@?M?a[Ee@?M?S??OR?L?h@?jYDp@?L@,highway_name
Kreta Ayer Square,siyFo_yxRPJ_@z@SK,highway_name
Nepal Hill (colonial bungalows),ik}Fs}mxRYcBJA|@Ql@UPf@z@OF\^GJp@,name_pattern
Springwood Walk,uwxFgrnxRA@?@A@ELABABIPCFf@kAAB??,highway_name
"quite overrun, 1 tree fell",s~yF{`nxRz@U,highway_name
overrun,s}yFq_nxRqAL,highway_name
Greenridge Crescent Playground,kscGcvixRfA?HWUMJMAAOBu@H,name_pattern
Rivervale Court Street Soccer Court,w{lGafdyRa@IFW`@H,name_pattern
Tengah Garden Walk,_biGmbcxRcAMi@GkBQG?GA`Gj@pVxRuB_CaCuB{B{B{HsGv@Rv@^|@z@xAvAiIoErJxFTTaLoGeFc@V@R@R@z@Fd@F`MrG_@_@iCmC[QcAa@[EhJrGj@l@lDhDjBdBn@lAMOLMLJkh@wUT@rD@TN[?mDAU?,highway_name
Tengah Central,uriG_vbxRm[qIdm@rPr@R`Dz@x@Tn@PxA^xF~AafA}Yq@Bm@^gEfD[Xzz@vJmKaDeAYYKxd@rM,highway_name
Brickland Lane,}wjGyzdxRBUl@kCZuAp@yBnAwCn@yAb@s@v@kAN]PVQZw@dAmA~B}AnDeAtDk@pCER,highway_name
Forest Drive,uujG}|cxRcArEaCpFcArA_A|Ak@|@iAjAQR[XeAhA`Sac@pD{Qg@bC,highway_name
Forest Hill Crescent,uqjGmmbxRXW`BeBRq@Bi@?qNWkAi@s@k@s@_Aa@kHgCQI,highway_name
CT Hub 2 Food Street,uc_Gmu|xRcBgC,highway_name
Covered Walkway,chxFw{zxRsC{AKcACW`DGEWj@}@,highway_name
Paya Lebar Green South,{baG{nbyRHbATDZhBz@I]kDAC?I,name_pattern
Crawford Heights,w`~Fwa}xRzAhB|BkByAiBw@b@YVk@Z,name_pattern
Marina One Green Heart,eqxF{tzxRh@eAIGC]GSCUo@a@FMfAj@BG@U?M?GDKBCBCIGDGBBRJPLLDTFRc@XLFDCFAAEFIPNPLH\NKXWNSN~@f@KRq@]I?IDQFQBS?ECo@hAu@_@,name_pattern
Residential Drop-Off Point,g{}FwouxR@???@?@@?@?@A??@A?A???AA??AA?A@??A{@_C@??@@@??A@?@A???A?A???AA?A???A@A??@?@?,highway_name
Community Yoga Square,wpdGslexRVPV_@WSU\,name_pattern
Round about,qbgGwi|wRQH?S?Q,highway_name
Footpath to backgate,_agGka|wRDIDI`BgCuAvB,highway_name
Footpath within the Residences,{`gGyb|wR~@qAmCqB,highway_name
footpath,cg_G_rqxRyBcB,highway_name
Campus Green,k`|FgkzxRKLEEGHIECBOMLOIEHMDD,name_pattern
Tengah Close,eviGef_xRdi@}l@`@SPE,highway_name
Allotment Gardens @ Punggol Waterway Park,mtrGsidyRnAm@P`@oAj@,name_pattern
Lawn Bowl Green @ Waterway Banks,oyqGi~eyR^H?@HBNu@GCGVa@I,name_pattern
Allotment Gardens @ Sengkang Riverside Park,ihpGyw`yR_@y@XMZAf@DZPe@t@OKUC,name_pattern
Senja Parc View Common Green,}`nGifhxRu@k@SOQUQUMYQa@Ma@vEuA?v@ARJHDTGH}@`BLX,name_pattern
Marne Road Temple,yj_Gcp{xRLMFHCBLJEDEECB,name_pattern
Hougang Street 13,}mfGarayRd@Jn@NlHHb@KXG|A_@zCq@aKjCM?a@@{@?k@GG?}@Uy@Sa@MxWuAOBgATkPzAH@`@Fr@@nOsCyExAiBh@w@Nq@JMBfMgDiMrCJ?i@BN?,highway_name
Hougang Street 12,wdfGm`byR_@`@MRCP@RR|An@|I?QCOGs@q@cGQyAEKOO[GU?|ClKDb@@N@R,highway_name
Rambai Boardwalk,uieG_`lxRG[E[ESKQc@QG_@KK@Kf@bFIWZYKq@,highway_name
Colugo Trail,mpeG_amxRUBg@H]BWLIDq@RWDUN[Nq@L_@H_@Bk@GhOBPDRICe@_@?sC`Bx@JTOh@YLwBCYOCULK?WKK?wCrABL?NAeAIL,highway_name
Rifle Range Trail,uleGyrlxR@NG@K?KBMBIFSBUCQOMOYAKK?SGOQGO@OKMOIAGBe@K]Mk@i@_@[[[Ig@_@[IM]?OYAY,highway_name
Forest Exploration Trail,mleGktlxRHC?EYKJG@WEOWe@g@SMJ,highway_name
Gliders Boardwalk,}jeGislxRw@NEONWAI]OU}@a@e@EE[MOo@c@AEMDGJS,highway_name
Yishun Street 53,_`uG{ozxRRWHKTWdCkDh@w@P_@HYXb@_@P[`@_B~B[d@y@`AILUT,highway_name
Yishun Avenue 10,yvtG_{zxRXLb@TlOtIfEdCRRNJZN,highway_name
Beach Walk,w|nGaotyR?Fb@vADNCTKl@e@lACJBJAH,highway_name
Challenging Route,{leGg}lxR@i@,highway_name
HPL Canopy Link,_b_G}zrxRFCBGCI?EEAEAG@CBGBG?CI?GBGLAJ@F?FADC@ECEECG@CDC@EBE@E?IACCIBEFEDICCE@GDEHAFC@E,highway_name
Medley Alley,k_~FwydyRo@^,highway_name
Pandan Gardens Leisure Park,i}`GoyfxRhEhBvEvBb@Rh@Vr@ZRg@qG{CmFiCc@[s@QGAoAc@g@QMCc@CI\CHI`@FDbCZHJf@LTD,name_pattern
Green Spine,w}nGmsexRkEcCHONW~A`Ab@Rd@NHFBB@D?H?F,name_pattern
River Green,qu{Fs_wxRVTiHdDeAUaAS@I??H}@JDh@?FCbA?p@EbBULC\Kd@QRO,name_pattern
Woodleigh Bus Interchange,otdG_m~xRAZADGDmC@CAAC?]?_@@CBA~A?v@?BcDAJ?LA|@DgB,highway_name
SIN06 DC Internal Road,qgzGstpxRFJx@[d@jA,highway_name
Jalan Pak Wong,,highway_name
Harbourfront Paid Area (Circle Line Platform),_cvFqltxRb@ACm@EgBCwAAi@?IAQGwCc@@FdC@V@v@@\@^@d@,name_pattern
Bus-only corridor,}hjGuoqyR_AWg@K]EW@[FSHQD_DlBRBJ?JCMLGFKHdD{CRI\EXA\Df@Hf@N,highway_name
Milieu @ Middle Road,{l|Fsg{xRYQGEA?GEk@_@[WAG`CmBF?vA`A?FcB~B,name_pattern
Long Sand Path,qaxFmznxRJKTYV_@Nm@HMTWLi@d@i@Z_APs@NMDMFQLOLKLOFKZUcLxTKO?EDSRYFWJIBCNKV[XeA,highway_name
Energy Square,ksyFmfnxRLJZZRUi@g@,name_pattern
Learning Circles,mqyFmfnxRACAE@C@A?A@A@ADAB?B@BBBB?B?BAD@@@@ABA?EAE?C?CAGUA?A?A?AAAA?A?A?A@?@A@?@?@?@@?@?@?@?@A?,highway_name
West Sea Gardens,a_xFakoxRRe@UIj@gCBK`Bx@KRr@b@fAp@{AzB]QCDWO,name_pattern
Kingsford Terrace,{lyFeomxRh@\iA|AIG_@f@g@[,name_pattern
Sunstone Hill,inyF_fmxR|@gAz@f@CDU`@y@c@g@l@A?A?GBCEEE,name_pattern
Hon Sui Sen Drive,wm{FugkxREGACQ]We@,highway_name
Sunset Heights Open Space,ylbGqjjxRX}@t@PXH@PZAHBKTMXUd@,name_pattern
Link Residence @ Holland,_faG{ymxRzAOQ{AwAJ,name_pattern
Clementi Gardens,oqaGikkxRnEhB^{@oEoB,name_pattern
Tampines Viaduct,ufgGcmpyRfA[jAOpBMzBA,highway_name
Hua Guan Crescent Playground,medG_pmxRHHdBZNIAU,name_pattern
Hua Guan Gardens,ihdGenmxRtFbAvAmBF{@mIO,name_pattern
King's Drive Playground,}t`GcrqxR~@kAh@XgAtA,name_pattern
Gallop Gardens,{t_GazrxR{@mCbByAhBvCtBx@_AfAcBiA,name_pattern
Sixth Avenue Residences,aibGe~nxRRBK\~Er@LkAj@yB}EoAGX,name_pattern
Fifth Avenue Condominium,mwbGmnoxRZoAj@N`@aB{Bk@]LGFo@fCDJRF^F,name_pattern
Sixth Avenue Ville,owbGmnoxRPHjA^`AyDs@Qa@`Bk@O[nA,name_pattern
Pinetree Hill,k|`GsskxRnHwBTgDOO{C@s@Jw@DMBIFIHCL@l@Cd@I`@Cj@?p@,name_pattern
Nineteen Shelford Road,eebGsrrxR[oCAM\qA`FR@tBu@nAoBiA,name_pattern
SPC Adam Road,{mbGebsxRDg@nAJQf@,name_pattern
Green Gardens,ih_GgahxR^k@|AfA]h@,name_pattern
Jalan Mas Puteh Playground,cu~Fu_ixRh@e@@?B@Lp@ADQPI@a@_@,name_pattern
Irwell Hill Residences,sk|F}lvxRv@Sb@Q`Ak@VWRWLUBIa@sBSJWJqD|ADf@AJRbB,name_pattern
Shelford Green,ivaGewrxRbBm@Be@FuBcBn@aA^,name_pattern
The Lost Ark,_szFu~oxRJC@DKB?C,highway_name
Loyang Viaduct,syhGaapyR_^_^mCeCcZaZ{PqQ}QePPWxOpNnFjGrj@rj@xEzEjX|WlCnC@D?DADdYsKwBb@kCp@uBf@oBz@wBdA_CjAyA~@{AoCl@Fl@C`AKoAxCEA_RtNpD_FpDgEh@s@^y@Hi@?o@t`@iHq]jNqFlEqBjCiCxDqDtF{AlBarAgiCj@n@h@\MNUSEIQMxsA~_Ch@u@,highway_name
Ang Mo Kio Street 81,kflG}ozxRj@BpARzAZt@RzA\JB|@XVJmM_C_WC?Ile@vCYImA[{A_@oCo@mAQ,highway_name
Ang Mo Kio Street 82,ielGm_{xR]pCC|@?~G?N`BqUe@jB,highway_name
Ulu Pandan Park Connector (ROUGH),aoaGuphxR@RCREZ[lAKXmAnBsBnDOVs@`AGN?NBNDP?REXCV@^HXJRFPBRDTn@lAL^BR@P?p@@PDPvBnEFH`Af@VVH\@^AZEj@K\U\g@Xo@V{BbASFy@LQDoCjAaAh@uAn@QFUF[HsDVc@@e@?OB[HOBI?,highway_name
Tagore Road Substation,c}lGisuxRO_@O_@pB}@d@jAcBr@,name_pattern
Nepal Hill,_r}Fy~mxRf@}Af@oAh@cAj@u@z@m@|@]vASxAAbB\r@^B|AEZSh@m@|@[bBYh@mAl@_An@qAWqB[eBk@,name_pattern
Crescent Mall,qoxFmitxR\I?Bl@lCIBJ`@HCB?TE@FPz@@@Ll@q@POo@ACUaA,highway_name
Bukit TImah-Rochor Green Corridor,cbdG{vlxRXgArC}KtGkWnB_I,highway_name
Jalan Kayu Flyover,gvpGwq~xRdC??B?p@?BeCA?C?o@,name_pattern
Jalan Ahmad Ibrahim Bridge,iebGcmcxRxB_@`@lCwB^,name_pattern
The Gardens at Gerald,ysmGwr_yR`@VrAPGp@Sn@QIc@SkAc@,name_pattern
Seletar Link Flyover,yqpGct`yRbAD\DQpA[?a@?UJSRKTCR@h@UBCw@EUM_@{@AKTETCZ?nA_@@?k@KaASa@YS_@I{C?A{@vG??UKQGWPEBPJV`AAFGDGn@?DFDD,name_pattern
Sembawang Way Bridge,kxyGy}rxR~@I\dCqAK,name_pattern
Blk 30,cp|FygqxR?G@?AMC?EAAC?EKIIGAA,highway_name
DSO National Laboratories (Marina Hill),}~zF}mmxR\Qf@eATgC`@c@|E}Cl@SNWnAkALk@d@e@xAWV`@HlDgEVaBhANXk@ZYWe@`AAdAa@p@}AAeA|D,name_pattern
Ang Mo Kio Central Flyover,sjjGyj|xRLtAcFPSoA,name_pattern
Murnane Trail,w}eG}|lxREQUUKCuIuIQPSEi@Us@K{@SaACo@JOHgAGw@?mAg@e@C]KMDSOM?OE}@[OCl`@xM[_@a@WIQYMUQCQ@SFc@?YSY?[UUq@Ls@Q]WO],highway_name
Jurong Hill Flyover,mcaGiu~wRMwJt@GN~CBbF,name_pattern
Serangoon River Close,koiG_}cyRi@Dm@VMH|CDW_@IG?SPa@uD`COAKK@QVM,highway_name
Serangoon River Lane,wwiGu}dyREJWb@yAnC[l@Ud@rCqGWQmBs@uBm@w@SEMFQNAPFLTPL|@TjC`Al@ZZP|EvCl@b@h@t@L|@N~BGNQDMO?YPW@UMwAOi@e@k@{EwCg@],highway_name
Malaysia–Singapore Second Link / Laluan Kedua Malaysia-Singapura,itfG{apwRFWBMfA`@UNQR,name_pattern
Pasir Ris Bus Interchange,ugkGwmmyRM`@IFEBy@DgDgAEE?ILm@Ny@cAUNBPDjDxBzAe@HDB@@D?LmIaC,highway_name
The Central Greenway,oikGqpmyRpAR|B\DU?C?AAAkB]OEEEyGiAADEZSdA@?@AJBNeABEFATDPBJLPJnARAH`@H,name_pattern
Lookout Loop,o|sFwetxRGEEEGEICK?G@IDEHAH?HZc@F?HBFDDFBFAJCHGDGDK?IAGCGGt@PDIDI@Iu@]EBEFAH?FBHDDFDF@?F,highway_name
Symphony Streams,mssFk_txRBD?BADC@C@EACC?E@CBCD?,highway_name
Scented Sphere,gvsFiatxRBB@DABCBE@CACCAE@CBCDA,highway_name
Tactile Trellis,_ysF}btxRBB?D?DEBE?CAEC?E@EBCD?,highway_name
SDE3 Plaza,un|FqvjxRNDVFIXUGQE,highway_name
ABCD Cluster Hardcourt,epqGef~yRb@BN?b@Bp@DCZAXo@C?I]CAH{@EB],highway_name
Garden Bridge,ubiGywmyRVg@,highway_name
Eber Gardens,ot|FyfxxRK@q@[AwB~Bb@,name_pattern
Westlite Jalan Tukang,etaGec`xR{@iGc@QyK~A`A`H,name_pattern
"pick up, drop off point",_k}Fo{zxRAEBEB@,highway_name
East Coast Park Allotment Gardens,{_|Fm_cyRx@IMeBk@J@RLRUd@,name_pattern
Skyline 360° @ Saint Thomas Walk,{i|FaqwxRBAjB_@JALw@Bm@wBN,name_pattern
Lakeside Plaza,useGyfaxRd@{@?JBJDLHLLPCHEJI?]EGCECEG,highway_name
Lakeside Green,eqeG}taxRLCLGHKBOAMEOKI,highway_name
Forest Corridor,axqG{zlxRJ?JBCLBFFFFAFC@E@CCGEI?ED?XL@BAHAF@BB?NCB@Lt@@@NHD@BBDNBBB?ZDRDBB@BEH@BB@BAJMDABD?BMN?JDDJ@FEBGD?@@@HBHDDHABI?GEECEEK?IDEN@DF@N@NDDTD,highway_name
Gambas Way,yuxG_itxRXJRDDATEnFaDjRuIFIF[HGRGF@FF@HAHGF}SpJiFbDIPEJANB\,highway_name
Sembawang Link,wexGcxtxR{JvCEMxJ}CeSnGPEb@OFLc@NQD,highway_name
Balafon Bridge,{uqGevlxRu@Y,highway_name
Bird Paradise Tram Shuttle,apqGgwlxRZORGVARDPTERYVMG]U_AGk@Ms@_@]iAa@QIO?I@KNIJBDX,highway_name
Hougang Close,kveGsvayRm@oC_BaFP[@FHVnC`LFTZlAbA|Af@f@jBj@jA^CH_EoAi@g@cA{A]qACUgDsMCSPABN,highway_name
212 Compassvale Drive PCP (SK79),ixmGy|cyRzAmGDGH?t@^?DiAjE@HDFLR?D?J?FC@G@,name_pattern
Thong Soon Green Playground,yopG{|sxRKc@jB_EHSr@zEBA@FBb@@DWFOi@_AVK_@,name_pattern
Campus Boulevard,qgsGk~eyR?~ATnAXbBm@yUt@`_@GZR_GZjB_@dB,highway_name
Lorong Ong Lye Park,{gfGgz_yRtAS{@Zd@v@IB,name_pattern
Silat Avenue Park,idxF_cvxRRY[Yi@cAm@gBGc@IICAO@J|A`@vAr@tAVPHK,name_pattern
